Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
01/22/2023,13,0.04,1.07,14.96,8.06,11.05,12.44,14.06,16.19,20.14,18.75,13.83,12.06,12.4,8.34,14.26,8.02,13.63,0,0,0,0,0,0,0.18,0.89,0.05,0.02,0,0,0.02,0.1,0,0.13,0.44,0.47,0.72,1.14,1.85,4.69,6.79,1.06,1.06,0.55,0.64,1.91,0.68,0.6,351.9,1,28.9,82.1,44.6,50.4,41.9,44,42.6,31.3,15,191.7,159.1,96.3,15,111.9,72.1,16.3,0,0,0,0,0,0,0.3,0.7,0.7,0.3,0,0,0.1,0.9,0,0.7,2.4,2.1,2.4,3.6,4.9,7.3,5.4,14.7,14,4.3,1.1,15,6.1,0.7
10/23/2022,13.19,0.05,1.05,11.27,10.23,12.21,12.48,14.93,16.84,20.51,22.33,14.67,11.56,10.54,10.72,13.1,9.64,11.84,0,0,0,0,0.05,0,0.46,0.54,0.04,0.05,0.02,0.16,0.02,0.08,0,0.34,0.23,0.53,0.64,1.19,2.28,3.59,6.61,1.03,1.06,0.59,0.87,1.71,0.84,0.72,357,1.3,28.3,61.9,56.6,55.7,42,46.7,44.3,31.9,17.9,203.3,152.6,81.9,19.3,102.7,86.7,14.1,0,0,0,0,0.1,0,0.7,0.4,0.6,0.7,0.1,0.3,0.1,0.7,0,1.9,1.3,2.4,2.1,3.7,6,5.6,5.3,14.3,14,4.6,1.6,13.4,7.6,0.9
12/15/2022,23.99,0.04,1.77,25.34,15.94,20.1,26.45,26.61,28.14,30.07,46.26,26.95,20.88,21.45,13.27,25.96,16.29,23.92,0,0,0,0,0.05,0,0,1.25,0.07,0.01,0.04,0.08,0.07,0.02,0,0.47,0.72,0.72,0.85,1.69,2.93,7.27,13.57,1.8,1.73,1.21,1.27,2.71,1.33,1.32,649.1,1.1,47.9,139.1,88.1,91.7,89,83.3,74,46.7,37,373.6,275.6,166.6,23.9,203.6,146.6,28.6,0,0,0,0,0.1,0,0,1,1,0.1,0.3,0.1,0.6,0.1,0,2.6,4,3.3,2.9,5.3,7.7,11.3,10.9,25,22.9,9.4,2.3,21.3,12,1.6
12/16/2022,24.39,0.05,1.83,25.79,15.84,20.57,25.86,26.61,29.88,31.54,48.94,26.97,21.67,20.78,13.66,26.92,17.06,25.71,0,0,0,0,0.05,0.05,0,1.25,0.08,0.01,0.04,0.08,0.07,0.03,0,0.52,0.54,0.81,0.93,1.73,3.26,7.08,14.82,1.83,1.83,1.21,1.27,2.84,1.4,1.32,660,1.3,49.6,141.6,87.6,93.9,87,83.3,78.6,49,39.1,373.9,286,161.4,24.6,211.1,153.6,30.7,0,0,0,0,0.1,0.1,0,1,1.1,0.1,0.3,0.1,0.6,0.3,0,2.9,3,3.7,3.1,5.4,8.6,11,11.9,25.4,24.1,9.4,2.3,22.3,12.6,1.6
08/13/2023,4.49,0.01,0.45,2.97,3.62,4.07,4.33,6.34,5.92,6.35,8.39,5.17,3.77,4.21,3.97,4.01,3.49,5.62,0,0,0,0,0,0,0,0.18,0.01,0,0,0,0,0.02,0,0.26,0.18,0.25,0.17,0.32,1.03,1.01,3.57,0.4,0.51,0.53,0.24,0.64,0.25,0.12,121.4,0.1,12.3,16.3,20,18.6,14.6,19.9,15.6,9.9,6.7,71.7,49.7,32.7,7.1,31.4,31.4,6.7,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,1.4,1,1.1,0.6,1,2.7,1.6,2.9,5.6,6.7,4.1,0.4,5,2.3,0.1
08-11-2023,4.12,0,0.41,2.84,3.38,3.88,3.86,5.39,5.21,6.53,7.14,4.82,3.38,4.1,3.42,3.95,2.86,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.13,0.19,0.25,0.37,0.76,1.1,3.21,0.39,0.42,0.5,0.08,0.64,0.17,0.24,111.4,0,11,15.6,18.7,17.7,13,16.9,13.7,10.1,5.7,66.9,44.6,31.9,6.1,31,25.7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.7,0.9,0.9,1.1,2,1.7,2.6,5.4,5.6,3.9,0.1,5,1.6,0.3
08-12-2023,4.37,0,0.43,2.97,3.44,3.88,4.37,5.8,5.92,6.53,8.39,5.07,3.64,4.23,3.5,4.08,3.22,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.13,0.22,0.21,0.32,0.92,1.1,3.39,0.4,0.45,0.57,0.08,0.62,0.21,0.12,118.3,0,11.6,16.3,19,17.7,14.7,18.1,15.6,10.1,6.7,70.3,48,32.9,6.3,32,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.7,1,0.7,1,2.4,1.7,2.7,5.6,6,4.4,0.1,4.9,1.9,0.1
08/14/2023,4.79,0.01,0.43,3.02,4.06,4.85,4.59,6.39,6.08,6.62,8.39,5.58,3.95,4.56,4.45,4.1,3.84,5.62,0,0,0,0,0,0,0,0.18,0.01,0,0,0,0,0.02,0,0.21,0.13,0.25,0.21,0.37,1.03,0.92,3.39,0.38,0.49,0.5,0.4,0.56,0.24,0.24,129.6,0.1,11.7,16.6,22.4,22.1,15.4,20,16,10.3,6.7,77.3,52.1,35.4,8,32.1,34.6,6.7,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,1.1,0.7,1.1,0.7,1.1,2.7,1.4,2.7,5.3,6.4,3.9,0.7,4.4,2.1,0.3
08/15/2023,4.99,0.01,0.45,3.25,4.47,5.01,4.8,6.53,6.14,6.71,8.22,5.86,4.07,4.67,4.53,4.3,4.02,5.5,0,0,0,0,0,0,0,0.18,0.01,0,0,0,0,0.02,0,0.26,0.1,0.25,0.25,0.37,1.03,1.29,3.04,0.4,0.51,0.52,0.48,0.55,0.29,0.24,135.1,0.1,12.3,17.9,24.7,22.9,16.1,20.4,16.1,10.4,6.6,81.3,53.7,36.3,8.1,33.7,36.1,6.6,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,1.4,0.6,1.1,0.9,1.1,2.7,2,2.4,5.6,6.7,4,0.9,4.3,2.6,0.3
12/17/2022,24.67,0.05,1.72,26.28,15.86,20.44,25.9,27.48,30.64,32,48.58,27.15,22.06,21.21,14.06,27.36,17.1,25.83,0,0,0,0,0.05,0.05,0,1.25,0.09,0,0.04,0.08,0.07,0.03,0,0.42,0.54,0.72,0.85,1.51,3.15,6.9,14.29,1.64,1.81,1.18,1.19,2.59,1.38,1.2,667.6,1.3,46.6,144.3,87.7,93.3,87.1,86,80.6,49.7,38.9,376.3,291.1,164.7,25.3,214.6,153.9,30.9,0,0,0,0,0.1,0.1,0,1,1.3,0,0.3,0.1,0.6,0.3,0,2.3,3,3.3,2.9,4.7,8.3,10.7,11.4,22.7,23.9,9.1,2.1,20.3,12.4,1.4
12/18/2022,24.88,0.06,1.72,26.57,15.99,20.72,26.28,27.8,31.18,31.54,47.33,27.16,22.44,21.39,14.14,27.34,17.48,25.11,0,0,0,0,0.05,0.05,0,1.61,0.09,0.02,0.02,0.08,0.05,0.1,0,0.36,0.59,0.91,0.93,1.46,3.1,6.53,13.75,1.65,1.79,1.07,1.19,2.64,1.4,1.2,673.1,1.6,46.4,145.9,88.4,94.6,88.4,87,82,49,37.9,376.4,296.1,166.1,25.4,214.4,157.3,30,0,0,0,0,0.1,0.1,0,1.3,1.3,0.3,0.1,0.1,0.4,0.9,0,2,3.3,4.1,3.1,4.6,8.1,10.1,11,22.9,23.6,8.3,2.1,20.7,12.6,1.4
12/19/2022,24.36,0.07,1.71,26.18,15.45,21.23,25.31,26.98,30.75,30.72,43.94,26.45,22.12,21.15,14.54,26.38,17.27,24.63,0,0,0,0,0.05,0.11,0,1.79,0.1,0.03,0.02,0.08,0.07,0.11,0,0.36,0.59,0.85,0.93,1.37,3.48,6.53,12.86,1.58,1.84,0.99,1.11,2.71,1.4,0.96,659.3,1.9,46.1,143.7,85.4,96.9,85.1,84.4,80.9,47.7,35.1,366.6,292,164.3,26.1,206.9,155.4,29.4,0,0,0,0,0.1,0.3,0,1.4,1.4,0.4,0.1,0.1,0.6,1,0,2,3.3,3.9,3.1,4.3,9.1,10.1,10.3,21.9,24.3,7.7,2,21.3,12.6,1.1
10-04-2023,4.89,0.04,0.45,2.89,3.57,4.16,5.48,6.3,6.3,7.73,13.75,5.77,3.96,4.41,4.13,4.32,4.13,5.02,0,0,0,0,0.09,0.11,0.18,0.18,0.04,0.03,0.04,0,0.02,0.06,0,0.13,0.1,0.22,0.3,0.41,0.81,1.38,4.11,0.59,0.3,0.39,0.64,0.46,0.43,0.24,132.3,1,12.1,15.9,19.7,19,18.4,19.7,16.6,12,11,80,52.3,34.3,7.4,33.9,37.1,6,0,0,0,0,0.3,0.3,0.3,0.1,0.6,0.4,0.3,0,0.1,0.6,0,0.7,0.6,1,1,1.3,2.1,2.1,3.3,8.1,4,3,1.1,3.6,3.9,0.3
12/20/2022,25.06,0.07,1.72,26.07,15.53,22.04,26.03,28.48,32.65,31.36,46.62,27.17,22.76,21.26,15.01,26.61,17.68,25.59,0,0,0,0,0,0.16,0.09,1.79,0.09,0.05,0.02,0.08,0.09,0.11,0,0.34,0.54,0.85,0.98,1.42,3.31,6.16,14.65,1.72,1.71,1.05,1.03,2.68,1.43,0.84,678.1,2,46.4,143.1,85.9,100.6,87.6,89.1,85.9,48.7,37.3,376.6,300.4,165.1,27,208.7,159.1,30.6,0,0,0,0,0,0.4,0.1,1.4,1.3,0.7,0.1,0.1,0.7,1,0,1.9,3,3.9,3.3,4.4,8.7,9.6,11.7,23.9,22.6,8.1,1.9,21,12.9,1
05-06-2023,4.76,0.01,0.3,5.33,3.15,5.07,4.5,5.11,5.11,4.69,8.93,5.48,3.98,3.92,3.18,4.41,3.32,5.38,0,0,0,0,0,0,0,0.18,0,0.01,0,0,0,0.02,0,0.08,0.08,0.16,0.13,0.32,0.49,0.83,3.21,0.29,0.31,0.26,0,0.42,0.25,0.36,128.9,0.1,8.1,29.3,17.4,23.1,15.1,16,13.4,7.3,7.1,76,52.6,30.4,5.7,34.6,29.9,6.4,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0.4,0.4,0.7,0.4,1,1.3,1.3,2.6,4,4.1,2,0,3.3,2.3,0.4
04/16/2024,1.68,0.01,0.23,1.35,1.19,1.44,1.53,1.78,2.06,2.94,5.18,1.86,1.49,1.18,1.11,1.64,1.35,3.71,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0.02,0,0,0.13,0.05,0.03,0.04,0.18,0.38,0.83,2.5,0.18,0.28,0.11,0.24,0.26,0.25,0.24,45.4,0.1,6.1,7.4,6.6,6.6,5.1,5.6,5.4,4.6,4.1,25.7,19.7,9.1,2,12.9,12.1,4.4,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.7,0.3,0.1,0.1,0.6,1,1.3,2,2.4,3.7,0.9,0.4,2,2.3,0.3
09/20/2022,13.88,0.02,0.95,13.22,11.91,11.9,14.18,14.15,16.08,19.13,23.75,16,11.65,12.73,10.72,12.68,9.98,12.56,0,0,0,0,0,0.05,0.18,0.18,0.02,0.02,0,0.08,0.05,0,0,0.29,0.28,0.63,0.51,0.78,1.63,3.95,6.43,0.93,0.97,0.66,0.56,1.4,0.73,0.96,375.7,0.6,25.7,72.6,65.9,54.3,47.7,44.3,42.3,29.7,19,221.7,153.7,98.9,19.3,99.4,89.9,15,0,0,0,0,0,0.1,0.3,0.1,0.3,0.3,0,0.1,0.4,0,0,1.6,1.6,2.9,1.7,2.4,4.3,6.1,5.1,12.9,12.9,5.1,1,11,6.6,1.1
03/31/2023,8.1,0.03,0.78,9.42,5.12,7.86,7.01,8.31,9.07,11.04,16.07,9.19,6.94,7.39,5.8,8.38,5.46,9.45,0,0,0,0,0.09,0,0.28,0.18,0.02,0.04,0.02,0,0.05,0.03,0,0.21,0.26,0.66,0.51,0.82,1.36,1.84,5.89,0.71,0.84,0.64,0.32,1.15,0.59,0.84,219.3,0.9,21,51.7,28.3,35.9,23.6,26,23.9,17.1,12.9,127.4,91.6,57.4,10.4,65.7,49.1,11.3,0,0,0,0,0.3,0,0.4,0.1,0.3,0.6,0.1,0,0.4,0.3,0,1.1,1.4,3,1.7,2.6,3.6,2.9,4.7,9.9,11.1,5,0.6,9,5.3,1
05-07-2023,4.83,0.01,0.31,5.26,3.31,5.1,4.5,5.16,5.27,5.15,8.75,5.64,3.95,3.94,3.42,4.39,3.41,5.62,0,0,0,0,0,0,0,0.18,0,0.01,0,0,0,0.02,0,0.1,0.08,0.19,0.04,0.37,0.6,0.83,3.04,0.32,0.3,0.29,0,0.42,0.25,0.36,130.6,0.1,8.4,28.9,18.3,23.3,15.1,16.1,13.9,8,7,78.1,52.1,30.6,6.1,34.4,30.7,6.7,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0.6,0.4,0.9,0.1,1.1,1.6,1.3,2.4,4.4,4,2.3,0,3.3,2.3,0.4
05-08-2023,5.01,0.01,0.31,5.46,3.38,4.82,4.84,5.61,5.76,5.43,9.29,5.81,4.15,3.88,3.42,4.44,3.59,5.74,0,0,0,0,0,0,0,0.18,0,0.01,0,0,0,0.02,0,0.1,0.08,0.16,0.04,0.32,0.54,1.01,3.21,0.33,0.29,0.24,0,0.46,0.24,0.48,135.6,0.1,8.4,30,18.7,22,16.3,17.6,15.1,8.4,7.4,80.6,54.7,30.1,6.1,34.9,32.3,6.9,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0.6,0.4,0.7,0.1,1,1.4,1.6,2.6,4.6,3.9,1.9,0,3.6,2.1,0.6
05-09-2023,4.7,0.01,0.34,5.44,2.95,4.63,3.78,5.16,5.49,5.79,9.64,5.5,3.84,3.46,3.65,4.34,3.38,5.62,0,0,0,0,0,0,0,0.36,0,0.02,0,0,0,0.03,0,0.13,0.05,0.09,0.04,0.37,0.65,1.47,3.04,0.35,0.32,0.24,0.08,0.49,0.27,0.48,127.3,0.3,9.1,29.9,16.3,21.1,12.7,16.1,14.4,9,7.7,76.3,50.7,26.9,6.6,34,30.4,6.7,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0.3,0,0.7,0.3,0.4,0.1,1.1,1.7,2.3,2.4,4.9,4.3,1.9,0.1,3.9,2.4,0.6
05/22/2023,3.18,0.01,0.34,2.76,2.22,2.47,3.23,3.51,3.91,6.44,6.25,3.76,2.54,2.39,2.54,3.61,2.32,2.75,0,0,0,0,0,0.05,0,0.18,0.01,0.01,0,0,0.02,0.02,0,0.05,0.16,0.06,0.17,0.32,0.71,1.56,2.14,0.27,0.41,0.18,0.08,0.58,0.27,0.12,86,0.3,9.1,15.1,12.3,11.3,10.9,11,10.3,10,5,52.1,33.6,18.6,4.6,28.3,20.9,3.3,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0.3,0.9,0.3,0.6,1,1.9,2.4,1.7,3.7,5.4,1.4,0.1,4.6,2.4,0.1
05/23/2023,3.07,0.01,0.31,2.6,2.22,2.41,2.67,3.51,4.24,6.25,5.72,3.52,2.58,2.23,2.78,3.41,2.22,2.87,0,0,0,0,0,0.05,0,0.18,0.01,0.01,0,0,0.02,0.02,0,0.05,0.13,0.03,0.08,0.27,0.71,1.66,1.96,0.27,0.36,0.17,0.08,0.53,0.24,0.24,83.1,0.3,8.4,14.3,12.3,11,9,11,11.1,9.7,4.6,48.9,34,17.3,5,26.7,20,3.4,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0.3,0.7,0.1,0.3,0.9,1.9,2.6,1.6,3.7,4.7,1.3,0.1,4.1,2.1,0.3
05/24/2023,2.92,0.01,0.29,2.55,2.09,2.19,2.59,3.38,4.02,5.98,5.18,3.31,2.5,2.1,2.86,3.24,2.17,2.99,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0.02,0,0,0.05,0.05,0.03,0.13,0.23,0.65,1.75,1.61,0.25,0.32,0.17,0.08,0.44,0.24,0.24,79,0.1,7.7,14,11.6,10,8.7,10.6,10.6,9.3,4.1,45.9,33,16.3,5.1,25.4,19.6,3.6,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.3,0.3,0.1,0.4,0.7,1.7,2.7,1.3,3.4,4.3,1.3,0.1,3.4,2.1,0.3
05/25/2023,2.91,0.01,0.3,2.5,2.25,2.29,2.72,3.33,3.86,5.52,4.82,3.26,2.54,1.97,3.26,3.15,2.24,3.23,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0.02,0,0,0.05,0.03,0.03,0.21,0.18,0.71,1.66,1.96,0.28,0.31,0.15,0.08,0.44,0.27,0.36,78.9,0.1,8,13.7,12.4,10.4,9.1,10.4,10.1,8.6,3.9,45.1,33.6,15.3,5.9,24.7,20.1,3.9,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.3,0.1,0.1,0.7,0.6,1.9,2.6,1.6,3.9,4.1,1.1,0.1,3.4,2.4,0.4
05/26/2023,2.7,0,0.28,2.29,2.04,2.47,2.34,2.97,3.31,4.87,5.36,2.96,2.42,1.89,3.02,2.81,2.02,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.25,0.18,0.65,1.47,1.96,0.26,0.3,0.15,0.08,0.38,0.25,0.48,73,0,7.6,12.6,11.3,11.3,7.9,9.3,8.7,7.6,4.3,41,32,14.7,5.4,22,18.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.9,0.6,1.7,2.3,1.6,3.6,4,1.1,0.1,3,2.3,0.6
05/27/2023,2.69,0,0.25,2.32,2.09,2.57,2.38,2.97,2.99,4.87,5.18,2.85,2.52,1.95,2.86,2.7,2.13,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.25,0.18,0.38,1.75,1.61,0.24,0.27,0.11,0.08,0.35,0.25,0.48,72.9,0,6.9,12.7,11.6,11.7,8,9.3,7.9,7.6,4.1,39.6,33.3,15.1,5.1,21.1,19.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.9,0.6,1,2.7,1.3,3.3,3.6,0.9,0.1,2.7,2.3,0.6
05/28/2023,2.75,0,0.27,2.55,2.09,2.82,2.25,2.97,3.15,4.78,4.29,3,2.49,1.91,2.7,2.73,2.33,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.03,0.06,0.25,0.18,0.38,1.84,1.25,0.28,0.27,0.07,0.16,0.4,0.3,0.6,74.4,0,7.4,14,11.6,12.9,7.6,9.3,8.3,7.4,3.4,41.6,32.9,14.9,4.9,21.4,21,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.3,0.9,0.6,1,2.9,1,3.9,3.6,0.6,0.3,3.1,2.7,0.7
11/23/2023,7.71,0.02,0.88,4.68,4.88,6.86,7.43,8.08,11.3,15.91,24.83,8.8,6.56,6.33,7.15,8.76,5.94,7.77,0,0,0,0,0.05,0.11,0.09,0,0.02,0.02,0,0.08,0.05,0,0,0.18,0.13,0.34,0.38,0.73,1.79,3.86,7.86,0.89,0.88,0.64,0.4,1.28,0.76,0.72,208.6,0.6,23.9,25.7,27,31.3,25,25.3,29.7,24.7,19.9,122,86.6,49.1,12.9,68.7,53.4,9.3,0,0,0,0,0.1,0.3,0.1,0,0.3,0.3,0,0.1,0.4,0,0,1,0.7,1.6,1.3,2.3,4.7,6,6.3,12.3,11.6,5,0.7,10,6.9,0.9
12-04-2023,10.27,0.06,1.22,6.3,7.1,10.05,10.78,12.92,14.29,18.12,19.82,11.76,8.7,9.42,7.23,11.89,6.9,11.48,0,0,0.03,0.04,0.09,0.05,0.18,0.71,0.04,0.08,0.06,0.08,0.02,0.06,0.24,0.39,0.36,0.25,0.93,1.28,2.12,4.51,10,1.21,1.23,0.81,0.95,1.97,0.78,1.67,278,1.6,33,34.6,39.3,45.9,36.3,40.4,37.6,28.1,15.9,163,114.9,73.1,13,93.3,62.1,13.7,0,0,0.1,0.1,0.3,0.1,0.3,0.6,0.6,1,0.4,0.1,0.1,0.6,0.3,2.1,2,1.1,3.1,4,5.6,7,8,16.7,16.3,6.3,1.7,15.4,7,2
04-04-2024,1.82,0.01,0.28,1.35,1.21,1.82,1.53,1.87,2.39,2.85,6.25,1.99,1.63,1.49,1.51,2.08,1.27,2.51,0,0,0,0,0,0.05,0,0.18,0.01,0.01,0,0,0.04,0,0,0.13,0.1,0.06,0.04,0.32,0.54,1.01,2.32,0.32,0.24,0.2,0.24,0.4,0.21,0.36,49.1,0.3,7.6,7.4,6.7,8.3,5.1,5.9,6.3,4.4,5,27.6,21.6,11.6,2.7,16.3,11.4,3,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,0.3,0,0,0.7,0.6,0.3,0.1,1,1.4,1.6,1.9,4.4,3.1,1.6,0.4,3.1,1.9,0.4
04-05-2024,1.79,0.01,0.29,1.38,1.24,1.82,1.61,1.78,2.06,3.31,5.18,1.97,1.6,1.34,1.75,2.06,1.3,2.39,0,0,0,0,0,0.05,0.09,0,0.01,0.01,0,0,0.02,0.02,0,0.13,0.08,0.09,0.04,0.32,0.49,1.47,1.79,0.32,0.25,0.18,0.24,0.47,0.21,0.12,48.4,0.3,7.7,7.6,6.9,8.3,5.4,5.6,5.4,5.1,4.1,27.3,21.1,10.4,3.1,16.1,11.7,2.9,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0,0.1,0.1,0,0.7,0.4,0.4,0.1,1,1.3,2.3,1.4,4.4,3.3,1.4,0.4,3.7,1.9,0.1
03-12-2024,2.79,0.03,0.34,2.32,1.73,2.22,3.14,2.88,3.26,4.6,9.64,3.43,2.09,2.43,1.83,2.81,2.49,2.87,0,0,0,0,0,0.05,0,0.89,0.02,0.04,0.02,0,0.05,0.03,0,0.21,0.03,0.03,0.3,0.23,0.6,1.56,2.5,0.29,0.39,0.26,0.24,0.51,0.27,0.12,75.4,0.9,9.1,12.7,9.6,10.1,10.6,9,8.6,7.1,7.7,47.6,27.6,18.9,3.3,22,22.4,3.4,0,0,0,0,0,0.1,0,0.7,0.3,0.6,0.1,0,0.4,0.3,0,1.1,0.1,0.1,1,0.7,1.6,2.4,2,4,5.1,2,0.4,4,2.4,0.1
03/26/2024,1.9,0.04,0.33,1.46,1.47,1.75,1.57,1.64,2.34,3.49,6.61,2.28,1.5,1.32,1.91,1.69,1.87,2.63,0,0,0,0,0,0.05,0.37,0.36,0.05,0.02,0.02,0.08,0.04,0.05,0,0.08,0.08,0.06,0.13,0.14,0.81,1.75,2.5,0.33,0.32,0.29,0.48,0.42,0.24,0.12,51.4,1,8.9,8,8.1,8,5.3,5.1,6.1,5.4,5.3,31.6,19.9,10.3,3.4,13.3,16.9,3.1,0,0,0,0,0,0.1,0.6,0.3,0.7,0.3,0.1,0.1,0.3,0.4,0,0.4,0.4,0.3,0.4,0.4,2.1,2.7,2,4.6,4.3,2.3,0.9,3.3,2.1,0.1
04/17/2024,1.63,0.01,0.22,1.41,1.09,1.5,1.36,1.69,1.9,3.03,5,1.81,1.44,1.14,1.27,1.62,1.32,3.35,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0.02,0,0,0.08,0.05,0.06,0,0.23,0.33,0.83,2.5,0.18,0.26,0.11,0.24,0.26,0.24,0.24,44.1,0.1,5.9,7.7,6,6.9,4.6,5.3,5,4.7,4,25.1,19,8.9,2.3,12.7,11.9,4,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.4,0.3,0.3,0,0.7,0.9,1.3,2,2.4,3.4,0.9,0.4,2,2.1,0.3
05-11-2024,1.4,0.01,0.14,1.17,0.8,1.31,1.19,1.6,1.85,2.76,3.57,1.67,1.06,1.01,1.03,1.62,1.11,1.43,0,0,0,0,0,0,0.09,0,0.01,0,0.02,0,0,0,0,0,0,0.09,0.04,0.18,0.27,0.46,1.43,0.15,0.12,0.04,0.16,0.22,0.13,0.12,37.9,0.1,3.7,6.4,4.4,6,4,5,4.9,4.3,2.9,23.1,14,7.9,1.9,12.7,10,1.7,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0.4,0.1,0.6,0.7,0.7,1.1,2.1,1.6,0.3,0.3,1.7,1.1,0.1
05-12-2024,1.46,0.01,0.13,1.17,0.88,1.22,1.23,1.73,1.9,3.22,3.93,1.72,1.14,1.07,1.19,1.62,1.24,1.32,0,0,0,0,0,0,0.09,0,0.01,0,0.02,0,0,0,0,0,0,0.06,0.04,0.18,0.27,0.46,1.25,0.12,0.13,0.02,0.16,0.22,0.11,0.12,39.6,0.1,3.4,6.4,4.9,5.6,4.1,5.4,5,5,3.1,23.9,15,8.3,2.1,12.7,11.1,1.6,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0.3,0.1,0.6,0.7,0.7,1,1.7,1.7,0.1,0.3,1.7,1,0.1
